age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,previous,y
50,others,married,1,no,4979,no,no,telephone,6,apr,1,0,yes
52,others,married,1,no,20,yes,no,telephone,28,jan,1,0,no
33,others,divorced,2,no,558,yes,no,cellular,20,aug,3,0,no
35,business,single,3,no,2975,no,no,cellular,8,aug,2,0,no
48,others,single,1,no,185,yes,no,cellular,17,apr,1,0,no
31,others,single,2,no,19,yes,no,Unknown,19,may,5,0,no
54,others,married,2,no,-488,no,yes,Unknown,3,jul,2,0,no
46,business,married,3,no,-591,no,no,cellular,9,jul,1,0,no
36,others,married,2,no,2473,no,no,cellular,28,aug,4,0,yes
42,others,married,2,no,505,yes,no,cellular,15,may,1,0,no
26,others,married,2,no,160,yes,no,cellular,18,may,4,0,no
32,others,married,3,no,3538,yes,no,Unknown,28,may,5,0,no
27,others,single,2,no,67,no,no,telephone,14,nov,1,0,yes
29,others,married,2,no,11417,yes,no,Unknown,28,may,2,0,no
50,others,married,2,no,-13,yes,no,Unknown,14,may,1,0,no
50,business,married,2,no,242,yes,no,cellular,20,aug,4,0,no
38,others,single,2,no,573,yes,no,Unknown,12,may,7,0,no
43,business,married,3,no,544,yes,no,Unknown,27,jun,6,0,no
56,others,married,3,no,0,no,no,cellular,29,jul,2,0,no
30,business,single,3,no,1636,no,no,Unknown,6,jun,2,0,no
37,others,married,2,no,4017,no,no,cellular,30,apr,2,1,yes
48,business,divorced,2,no,2,yes,yes,cellular,6,may,2,4,no
43,business,married,2,no,0,no,no,telephone,4,may,4,0,no
31,others,divorced,2,no,81,yes,no,cellular,16,apr,1,0,no
54,others,divorced,3,no,6102,yes,yes,Unknown,21,may,6,0,no
50,business,married,3,no,1605,yes,no,Unknown,23,may,2,0,no
40,others,married,3,no,271,yes,no,cellular,21,nov,3,4,no
74,others,married,1,no,2894,no,no,telephone,1,sep,5,2,no
27,business,married,2,no,-790,yes,no,cellular,22,jul,4,0,no
27,business,single,3,no,43,no,no,cellular,2,feb,3,0,no
25,others,single,1,no,116,yes,no,Unknown,9,jun,4,0,no
42,business,married,2,no,2239,yes,no,cellular,22,jul,1,0,no
30,others,single,3,no,1495,no,no,cellular,6,aug,2,0,no
42,others,married,2,no,769,no,no,cellular,6,feb,2,1,no
58,others,married,1,no,1987,no,no,telephone,14,jul,4,0,no
25,business,married,3,no,38,yes,no,cellular,22,jul,5,0,no
55,business,married,2,no,2410,yes,no,cellular,17,nov,1,0,no
30,business,married,1,no,9,yes,yes,cellular,16,apr,1,0,no
29,others,single,2,no,1165,no,no,cellular,3,dec,2,1,yes
23,others,married,2,no,83,yes,no,cellular,6,may,1,1,no
29,business,married,3,no,68,yes,no,Unknown,4,jun,4,0,no
34,business,married,3,no,13,yes,no,cellular,30,jul,3,0,no
25,others,single,2,no,959,no,no,cellular,9,jul,5,0,no
30,others,divorced,2,no,3100,yes,no,Unknown,21,may,4,0,no
40,others,married,1,no,-740,yes,no,Unknown,20,may,3,0,no
38,others,married,2,no,1478,no,no,cellular,12,aug,4,0,yes
28,others,single,2,no,369,yes,no,Unknown,23,may,3,0,no
38,business,single,2,no,3049,yes,yes,cellular,11,may,1,1,no
45,business,married,2,no,1435,yes,no,cellular,11,aug,1,1,no
27,others,married,2,no,2735,yes,no,cellular,29,jan,1,0,no
32,others,married,2,no,920,yes,no,Unknown,21,may,2,0,no
49,others,married,2,no,808,yes,no,cellular,28,jan,1,0,yes
42,business,married,3,no,386,yes,no,Unknown,7,may,1,0,no
42,others,married,1,no,969,yes,no,cellular,13,may,1,0,no
36,others,divorced,2,no,566,yes,no,Unknown,20,may,2,0,no
43,others,married,3,no,423,no,no,cellular,14,aug,2,0,no
33,others,married,2,no,355,yes,no,Unknown,4,jun,3,0,no
50,others,divorced,2,no,0,no,no,cellular,29,sep,1,2,yes
27,others,single,1,no,-79,yes,no,Unknown,30,may,5,0,no
28,others,single,2,no,1363,no,no,cellular,27,feb,1,0,yes
33,business,married,2,no,2858,yes,yes,cellular,12,may,1,5,no
20,others,single,2,no,829,no,no,cellular,27,jan,3,2,yes
76,others,married,2,no,992,no,no,cellular,27,oct,2,0,no
46,others,married,2,yes,-319,no,yes,cellular,10,jul,2,0,no
34,others,married,2,no,12,yes,no,cellular,11,jul,2,0,no
50,business,divorced,3,no,738,yes,yes,Unknown,29,may,1,0,no
29,business,single,3,no,600,yes,no,cellular,18,oct,5,0,no
29,business,married,3,no,246,yes,no,cellular,29,jan,1,1,no
43,business,single,2,no,445,yes,no,Unknown,19,may,2,0,no
25,business,single,2,no,96,no,no,Unknown,26,may,1,0,no
26,others,single,2,no,352,no,no,cellular,29,jan,2,0,no
39,others,married,3,no,2869,no,no,cellular,3,apr,1,0,no
35,others,divorced,3,no,877,yes,no,cellular,15,apr,3,0,no
41,business,single,3,no,260,no,no,cellular,4,aug,1,0,no
25,others,single,2,no,1429,yes,no,Unknown,29,may,3,0,no
54,business,married,3,no,2960,yes,no,cellular,20,nov,1,0,no
40,others,married,1,no,14,yes,no,cellular,12,may,4,0,no
52,others,married,1,no,9804,yes,yes,cellular,18,aug,4,0,no
29,others,single,2,no,1502,no,no,cellular,28,jan,1,0,no
43,others,married,2,no,-330,yes,yes,cellular,8,may,1,0,no
35,business,married,3,no,482,no,no,Unknown,6,jun,2,0,no
29,others,married,2,no,1,yes,no,Unknown,6,may,1,0,no
31,business,divorced,2,no,360,no,no,cellular,15,may,1,2,no
39,business,married,2,no,1035,yes,no,cellular,20,apr,1,0,no
44,others,married,2,no,1087,yes,no,Unknown,19,may,2,0,no
49,business,married,2,no,-1965,no,yes,telephone,10,jul,2,0,no
60,others,married,2,no,42,yes,yes,Unknown,7,may,2,0,no
51,others,married,1,no,3764,no,no,telephone,9,mar,3,6,yes
61,others,married,2,no,5196,no,no,telephone,16,mar,2,4,no
32,others,married,2,no,1568,no,no,cellular,12,aug,6,0,no
31,others,single,2,no,53,yes,no,Unknown,7,may,1,0,no
35,others,single,3,no,7,yes,no,telephone,4,feb,2,1,no
32,others,single,2,no,148,yes,no,cellular,18,nov,1,0,no
32,business,divorced,3,no,312,yes,yes,Unknown,19,may,3,0,no
37,others,single,3,no,1032,no,no,telephone,4,feb,1,0,no
58,others,married,1,no,3109,no,no,cellular,29,jun,1,4,yes
59,business,married,3,no,123,yes,no,cellular,30,jul,6,0,no
60,others,married,3,no,2868,no,no,Unknown,20,jun,7,0,no
37,business,married,2,no,0,no,yes,Unknown,19,jun,2,0,no
72,others,divorced,1,no,0,no,no,telephone,28,aug,1,0,no
51,others,married,2,no,0,no,no,cellular,18,jul,3,0,no
28,others,single,2,no,899,no,no,Unknown,11,aug,1,0,no
25,others,single,2,no,2503,no,no,cellular,26,feb,2,0,no
25,others,married,2,no,51,yes,yes,cellular,7,may,2,2,no
59,business,single,3,no,911,no,yes,Unknown,5,jun,2,0,no
58,others,divorced,2,no,2270,no,no,Unknown,20,jun,4,0,no
34,others,single,3,no,43,no,no,cellular,25,aug,8,0,no
47,others,married,2,no,480,no,no,Unknown,20,jun,6,0,no
37,others,married,2,no,426,yes,no,Unknown,20,may,3,0,no
42,others,married,2,no,-269,yes,no,telephone,30,jul,6,0,no
33,business,married,3,no,571,no,no,cellular,8,aug,2,0,no
47,business,married,3,no,1028,no,yes,cellular,17,nov,1,0,no
57,others,divorced,3,no,2516,yes,no,Unknown,15,may,1,0,no
33,business,married,3,no,1808,no,no,cellular,28,dec,3,0,yes
39,others,single,2,no,1,no,no,cellular,19,aug,2,0,no
43,business,married,3,no,254,yes,yes,cellular,15,jul,3,0,no
39,others,married,2,no,694,yes,no,cellular,23,jul,5,0,no
31,business,single,3,no,734,yes,no,cellular,7,may,1,4,no
57,business,married,1,no,596,no,no,cellular,29,jan,1,0,no
58,others,married,1,no,4158,no,no,cellular,13,aug,2,0,yes
43,others,married,1,no,7343,yes,no,Unknown,2,jun,4,0,no
42,others,married,1,no,517,yes,no,cellular,31,jul,7,0,no
37,business,married,3,no,412,yes,no,Unknown,21,may,4,0,no
29,business,married,2,no,93,yes,yes,cellular,11,jul,4,0,no
45,others,married,2,no,162,no,no,Unknown,6,jun,4,0,no
34,others,divorced,2,no,558,no,no,cellular,20,nov,2,0,no
36,others,married,2,no,79,yes,yes,cellular,2,jun,2,0,no
28,others,single,3,no,1050,yes,no,Unknown,26,may,1,0,no
56,others,divorced,3,no,-458,yes,no,cellular,15,may,4,3,no
45,business,married,2,no,129,yes,no,cellular,9,sep,2,1,no
30,others,married,2,no,702,yes,no,Unknown,21,may,1,0,no
27,others,married,2,no,0,yes,no,cellular,28,jul,6,0,no
72,others,married,2,no,2850,no,no,cellular,16,oct,2,1,no
50,others,married,2,no,5312,no,no,cellular,23,jul,3,0,no
32,others,single,2,no,1698,yes,no,Unknown,20,may,1,0,no
40,business,single,3,no,89,yes,no,cellular,30,jul,6,0,no
52,others,married,2,no,540,yes,no,cellular,11,may,2,2,no
44,others,married,1,no,-79,yes,no,Unknown,7,may,2,0,no
36,others,married,2,yes,0,no,yes,Unknown,17,jun,5,0,no
46,others,divorced,2,no,350,yes,no,cellular,3,apr,1,0,no
44,others,married,2,no,2857,no,no,cellular,5,aug,2,0,no
60,others,married,3,no,148,yes,no,Unknown,19,may,1,0,no
31,others,married,2,no,4182,yes,no,cellular,4,may,2,0,yes
58,others,married,1,no,565,no,no,telephone,7,jul,1,0,yes
27,business,married,2,no,220,yes,no,Unknown,19,may,1,0,no
37,business,married,1,no,8,yes,yes,cellular,16,jul,1,0,no
29,business,married,3,no,6586,no,no,cellular,10,jul,1,0,no
38,business,married,2,no,830,yes,no,Unknown,19,may,2,0,no
34,others,married,2,no,1137,no,no,cellular,29,jan,2,1,no
38,others,married,1,no,433,no,no,cellular,20,nov,2,3,no
33,others,divorced,2,no,-395,yes,no,Unknown,27,may,2,0,no
45,others,married,3,no,533,yes,no,Unknown,16,jun,2,0,no
50,others,married,2,no,10757,yes,no,cellular,6,aug,3,0,no
24,business,married,2,no,230,yes,no,cellular,15,may,1,0,no
46,others,single,2,no,324,yes,no,Unknown,30,may,6,0,no
57,business,divorced,2,no,0,no,no,Unknown,16,jun,2,0,no
29,business,married,3,no,451,no,no,cellular,28,jan,1,0,no
34,others,divorced,2,no,-276,yes,no,Unknown,29,may,3,0,no
34,business,married,3,no,697,no,no,cellular,5,aug,1,0,no
40,others,married,1,no,84,no,yes,Unknown,1,jul,2,0,no
31,business,single,3,no,493,yes,no,cellular,18,may,1,0,no
53,others,single,2,no,186,no,no,cellular,21,nov,2,0,no
31,others,married,1,no,251,yes,no,Unknown,7,may,2,0,no
48,business,married,3,no,7825,no,no,telephone,21,nov,5,0,no
28,others,single,2,no,26765,no,no,Unknown,13,may,8,0,no
57,business,married,3,no,1171,no,no,cellular,8,aug,5,0,no
42,others,married,1,no,163,yes,no,Unknown,29,may,6,0,no
51,others,single,2,no,516,yes,no,cellular,13,may,1,1,no
56,business,divorced,3,no,55,no,yes,cellular,25,jul,2,0,no
38,others,single,2,no,227,no,no,cellular,13,aug,4,0,no
23,others,single,2,no,870,no,no,cellular,6,jul,4,0,yes
30,others,married,2,no,1,yes,no,Unknown,30,may,5,0,no
32,others,single,2,no,177,yes,no,Unknown,8,may,3,0,no
44,business,married,3,no,-1,no,yes,cellular,21,nov,2,0,no
29,business,single,3,no,54,yes,yes,Unknown,26,may,3,0,no
39,others,divorced,2,no,2140,yes,no,cellular,16,apr,1,0,no
56,others,married,2,no,-113,yes,yes,cellular,12,aug,2,0,no
44,business,married,3,no,1286,yes,no,Unknown,20,jun,3,0,no
32,others,married,2,no,4996,yes,no,Unknown,20,may,2,0,no
36,others,married,1,no,111,yes,no,Unknown,23,may,3,0,no
31,others,married,2,no,0,yes,no,Unknown,5,may,1,0,no
34,business,divorced,2,no,0,yes,yes,cellular,14,jul,3,0,no
46,others,married,3,no,8,no,no,cellular,13,oct,1,0,no
54,others,married,2,no,-315,no,yes,cellular,10,jul,1,0,yes
54,others,married,2,no,143,yes,no,cellular,12,may,2,5,no
42,others,married,1,no,260,yes,no,telephone,31,jul,2,0,no
57,others,married,2,no,919,yes,yes,Unknown,19,may,2,0,no
34,business,married,3,no,3167,yes,yes,cellular,21,nov,1,0,no
59,others,married,1,no,4450,no,no,cellular,28,aug,3,0,no
35,others,divorced,1,no,55,no,no,cellular,20,nov,4,0,no
37,business,married,3,no,0,no,no,cellular,11,aug,4,0,no
31,business,single,3,no,1899,no,no,telephone,22,nov,1,0,no
50,business,married,3,no,2410,no,no,cellular,21,nov,1,0,no
46,business,married,2,no,547,no,yes,cellular,4,aug,2,0,no
41,others,married,1,no,175,no,no,cellular,7,jul,1,0,no
31,others,single,3,no,403,no,no,cellular,29,jan,2,0,no
62,others,married,1,no,115,no,no,telephone,29,oct,4,3,no
42,others,married,3,no,-426,yes,no,telephone,23,jul,7,0,no
37,others,married,2,no,1399,yes,no,cellular,17,apr,1,0,no
33,business,married,2,no,0,no,no,cellular,4,nov,3,0,no
34,business,married,2,no,1368,yes,no,cellular,18,nov,2,0,no
25,business,single,2,no,1272,yes,no,cellular,24,jul,2,0,no
52,others,divorced,3,no,0,no,no,cellular,19,aug,2,0,no
30,others,married,2,yes,-315,yes,no,Unknown,8,may,2,0,no
48,others,single,2,no,9131,yes,no,Unknown,14,may,5,0,no
42,business,married,1,no,5310,yes,no,cellular,22,may,2,1,yes
35,others,divorced,2,no,82,no,no,cellular,19,aug,3,0,no
49,business,divorced,3,no,-2049,yes,no,Unknown,30,may,3,0,no
42,business,married,3,no,756,no,no,cellular,14,oct,4,3,no
55,others,married,1,no,-1217,yes,no,cellular,19,aug,4,0,no
32,others,divorced,1,no,380,no,no,cellular,25,jul,2,0,no
31,others,married,2,no,326,no,yes,cellular,29,jan,1,0,no
40,others,single,2,no,75,yes,no,Unknown,29,may,1,0,no
44,others,married,2,no,191,yes,yes,cellular,7,may,1,0,no
35,others,single,3,no,1011,yes,no,cellular,20,apr,2,1,no
47,business,married,2,no,-121,yes,yes,cellular,18,may,4,4,no
46,business,married,2,no,31,yes,yes,telephone,28,jul,2,0,no
59,others,divorced,3,no,2979,yes,no,cellular,21,jul,3,0,no
38,others,married,2,no,43,yes,no,Unknown,4,jun,1,0,no
47,others,married,2,no,2,no,no,cellular,24,jul,2,0,no
26,others,single,2,no,-189,no,yes,cellular,17,jul,2,0,yes
58,others,married,3,no,0,no,no,cellular,19,aug,4,0,no
30,others,married,2,no,1803,yes,no,Unknown,20,may,1,0,no
31,others,single,2,no,-322,no,yes,Unknown,4,jul,1,0,no
32,business,single,3,no,84,no,no,telephone,3,dec,1,0,no
30,others,single,2,no,332,no,no,cellular,14,jul,3,0,no
44,business,single,2,no,813,no,no,cellular,26,aug,2,0,no
46,others,single,2,no,182,no,no,cellular,19,aug,4,0,no
57,others,married,1,no,177,no,yes,cellular,21,jul,4,0,no
48,others,married,2,no,292,no,no,cellular,30,apr,1,1,yes
48,others,divorced,1,no,2677,no,no,Unknown,20,jun,3,0,no
41,others,married,2,no,0,yes,no,Unknown,2,jul,1,0,no
31,others,single,3,no,1734,no,no,cellular,22,apr,4,0,no
56,others,single,2,no,1437,yes,no,cellular,20,nov,8,0,no
36,business,divorced,2,no,496,no,no,Unknown,8,may,3,0,no
30,others,married,1,yes,0,yes,yes,Unknown,28,may,5,0,no
37,business,single,3,no,1148,yes,no,cellular,12,may,1,0,no
25,others,married,2,no,-276,yes,no,Unknown,4,jun,1,0,no
46,others,married,2,no,0,no,no,telephone,29,aug,2,0,no
44,others,married,1,no,-82,no,yes,Unknown,17,jun,1,0,no
45,business,married,2,no,1557,no,no,Unknown,20,jun,5,0,no
38,business,single,3,no,-898,yes,no,cellular,9,apr,2,1,no
34,others,married,2,no,2447,yes,no,cellular,14,may,2,0,no
30,others,married,2,no,1801,yes,no,Unknown,8,may,2,0,no
44,business,divorced,2,no,2,yes,no,Unknown,19,may,1,0,no
32,others,married,2,no,5075,yes,no,telephone,20,nov,2,0,no
33,business,married,2,no,588,yes,no,cellular,18,may,5,0,no
54,others,married,1,no,235,no,yes,cellular,21,nov,2,5,no
39,others,married,2,no,0,yes,no,Unknown,29,may,3,0,no
32,others,single,3,no,1625,no,no,cellular,22,may,1,1,yes
50,others,married,2,no,1518,no,yes,cellular,31,jul,2,0,no
33,business,married,3,no,17946,yes,no,cellular,4,may,4,6,no
29,others,single,1,no,170,yes,no,cellular,8,jul,1,0,no
41,others,married,2,no,205,yes,no,Unknown,8,may,1,0,no
59,others,married,2,no,1449,yes,yes,cellular,23,jul,2,0,no
38,others,married,1,no,668,no,no,Unknown,8,may,1,0,no
30,others,single,2,no,190,no,no,cellular,21,nov,1,0,no
38,business,married,2,no,794,yes,no,Unknown,6,jun,3,0,no
31,others,single,2,no,823,no,no,Unknown,26,may,3,0,no
29,others,married,2,no,940,yes,yes,cellular,15,may,1,0,yes
51,business,married,3,no,642,no,no,Unknown,19,may,2,0,no
39,business,single,2,no,120,no,no,Unknown,12,jun,1,0,no
34,business,divorced,2,no,2144,yes,no,Unknown,23,may,1,0,no
31,others,married,2,no,246,no,no,cellular,7,aug,2,0,no
34,others,single,1,no,4723,yes,no,cellular,18,may,3,0,no
37,business,married,2,no,676,no,no,telephone,18,nov,2,0,no
40,business,married,3,no,2644,yes,no,cellular,21,nov,2,1,no
45,others,married,1,no,-24,no,no,cellular,10,jul,5,0,no
41,others,married,1,no,1654,yes,no,Unknown,14,may,1,0,no
50,others,divorced,2,no,0,no,no,telephone,13,aug,1,2,no
53,others,divorced,2,no,640,yes,no,cellular,11,may,2,0,no
44,others,married,2,no,0,yes,yes,Unknown,16,may,2,0,no
45,others,married,2,no,976,yes,no,Unknown,2,jun,4,0,no
44,business,married,2,no,1248,yes,yes,cellular,8,may,3,0,no
44,business,married,2,no,4826,yes,no,cellular,17,nov,1,4,no
54,business,married,2,no,191,yes,yes,telephone,17,nov,1,0,no
41,others,married,2,no,946,yes,no,Unknown,6,may,1,0,no
34,business,single,2,no,1,yes,no,cellular,9,feb,7,1,no
35,others,single,2,no,270,yes,no,cellular,17,apr,1,0,no
52,others,married,1,no,1515,no,no,cellular,7,aug,4,0,no
33,business,married,2,no,0,yes,no,telephone,17,jul,7,0,yes
37,others,single,1,no,1088,no,no,Unknown,17,jun,2,0,no
52,business,married,3,no,2708,yes,no,cellular,20,nov,1,0,no
44,others,married,2,no,1450,yes,no,cellular,14,apr,1,2,no
57,others,married,1,no,808,no,no,telephone,7,jul,1,0,no
55,business,married,3,no,23189,yes,no,Unknown,14,may,1,0,no
30,business,single,2,no,269,no,yes,cellular,7,jul,2,0,no
32,others,married,3,no,322,yes,no,cellular,4,feb,2,1,no
30,others,single,2,no,953,yes,no,Unknown,2,jun,2,0,yes
52,others,married,3,no,1088,yes,no,Unknown,6,jun,2,0,no
46,others,divorced,2,no,0,no,no,Unknown,20,jun,3,0,yes
39,others,married,1,no,558,yes,no,Unknown,22,jul,1,3,no
40,others,divorced,2,no,9,no,no,cellular,28,jul,2,0,no
36,business,married,3,no,521,no,yes,cellular,18,nov,2,1,no
49,others,married,2,no,-507,no,no,telephone,28,jan,2,0,no
30,others,married,2,no,239,yes,no,cellular,21,nov,2,8,no
76,others,divorced,1,no,802,no,no,cellular,9,mar,1,5,yes
36,others,divorced,2,no,141,yes,no,Unknown,7,may,3,0,no
36,others,married,2,no,2357,yes,no,Unknown,17,jun,2,0,no
40,business,married,2,no,0,no,no,cellular,26,oct,2,2,no
36,business,single,3,no,2944,no,no,cellular,18,aug,8,0,yes
49,others,single,2,no,9131,yes,no,cellular,18,aug,1,5,yes
36,others,married,3,no,-534,yes,no,cellular,4,feb,1,0,no
45,others,married,2,no,144,yes,yes,cellular,14,jul,4,0,no
39,business,married,3,no,2310,yes,yes,Unknown,18,jun,1,0,no
58,others,married,2,no,1025,yes,no,Unknown,30,may,3,0,no
40,others,single,3,no,250,yes,no,cellular,1,apr,1,0,no
35,business,married,3,no,1510,yes,no,Unknown,9,may,1,0,no
44,others,single,1,no,116,yes,no,Unknown,15,may,1,0,no
47,others,married,2,no,0,yes,no,cellular,21,jul,1,0,no
37,business,married,3,yes,-22,no,no,cellular,29,jan,1,0,no
24,others,single,2,no,833,yes,no,cellular,15,may,1,0,yes
38,business,single,3,no,667,yes,no,cellular,17,apr,2,0,no
47,business,married,3,no,2279,yes,yes,cellular,27,may,1,0,no
37,business,married,2,no,2061,yes,yes,cellular,22,jun,1,3,yes
33,business,married,2,no,-118,yes,yes,Unknown,27,may,3,0,no
46,others,divorced,2,no,755,no,no,cellular,28,jan,1,0,no
31,business,single,3,no,0,no,no,cellular,25,aug,5,0,no
37,others,married,1,no,175,yes,yes,cellular,4,feb,2,3,no
49,others,married,2,no,579,yes,no,Unknown,28,may,1,0,no
39,business,divorced,2,no,83,yes,no,cellular,30,jul,6,0,no
60,business,married,3,no,3401,no,no,cellular,2,feb,1,2,no
31,others,single,2,no,284,yes,no,cellular,2,feb,1,0,yes
26,others,single,2,no,47,yes,no,cellular,6,may,4,0,no
40,others,married,2,no,84,yes,no,cellular,8,aug,3,0,no
33,others,married,2,no,245,yes,no,cellular,14,may,2,8,no
26,others,married,2,no,116,no,no,cellular,5,feb,2,0,no
49,business,divorced,3,no,2564,yes,no,cellular,31,jul,8,0,no
38,business,married,3,no,516,yes,no,telephone,16,apr,3,0,no
51,others,divorced,2,no,-245,yes,yes,Unknown,28,may,2,0,no
38,others,single,3,no,0,no,no,cellular,6,aug,2,0,no
26,others,single,3,no,598,no,no,cellular,6,mar,1,0,no
53,others,divorced,1,no,200,no,no,cellular,17,nov,3,0,no
52,others,married,1,no,796,no,no,cellular,22,aug,2,0,no
57,others,married,2,no,668,yes,yes,telephone,18,may,5,0,no
51,business,married,3,no,3134,no,no,Unknown,19,jun,3,0,no
49,others,married,1,no,0,no,no,telephone,9,jul,1,0,no
46,others,married,1,no,1,yes,yes,telephone,10,jul,7,0,no
30,others,single,2,no,62,yes,no,cellular,21,nov,1,0,no
59,others,married,2,no,3382,yes,no,Unknown,13,may,1,0,no
39,business,single,3,no,2600,yes,no,Unknown,17,jun,1,0,no
53,business,divorced,3,no,2152,no,no,cellular,13,feb,3,0,yes
46,others,single,2,no,5862,no,no,cellular,1,jun,1,0,yes
41,business,single,2,no,663,no,no,cellular,24,jul,1,0,yes
37,others,married,2,no,198,yes,no,cellular,13,may,5,2,no
33,others,single,2,no,310,yes,no,cellular,12,may,2,1,no
33,others,single,2,no,12177,no,no,cellular,18,aug,5,0,no
23,others,single,2,no,2412,yes,no,cellular,11,may,5,2,no
27,others,single,3,no,434,yes,no,Unknown,13,jan,1,0,no
60,others,divorced,1,no,685,no,yes,telephone,21,jul,1,0,no
37,business,single,2,no,504,yes,no,cellular,16,apr,1,0,no
29,others,divorced,1,no,2597,yes,no,Unknown,27,may,3,0,no
30,business,married,2,no,0,no,no,cellular,15,jul,5,0,no
38,business,married,2,no,0,yes,yes,cellular,19,nov,2,0,no
55,others,divorced,2,no,2730,no,no,cellular,4,aug,2,0,no
31,others,married,2,no,213,yes,no,Unknown,20,may,2,0,no
58,others,married,1,no,99,yes,no,Unknown,20,may,3,0,no
33,business,married,2,no,1499,yes,no,Unknown,21,may,2,0,no
39,others,divorced,1,no,4168,yes,no,Unknown,20,jun,3,0,no
52,business,divorced,2,no,7,no,no,cellular,24,jul,5,0,no
